resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,Evening Weight Training,0.0,2676,2676,0.0,WeightTraining,WeightTraining,14626660925,2025-05-28T23:42:42Z,2025-05-28T19:42:42Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,114.3,164.0,True,True,0.0,0.0,15607875850.0,15607875850,garmin_ping_443319812250,False,0,0,False,142220621,1,a14626660925,,2,,,,,,,,
2,Counting Up with Runna ✅,0.0,2671,2671,0.0,Workout,Workout,14626114278,2025-05-28T23:42:35Z,2025-05-28T19:42:35Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,True,False,followers_only,False,,[],[],0.0,0.0,False,,,False,False,,,,,,False,0,0,False,142220621,1,a14626114278,,2,,,,,,,,
2,Evening Run,6126.8,2261,2447,30.0,Run,Run,14615609372,2025-05-27T22:45:00Z,2025-05-27T18:45:00Z,(GMT-05:00) America/New_York,-14400.0,,,,1,0,0,1,0,False,False,False,False,followers_only,False,,"[42.335901, -71.110248]","[42.335627, -71.110569]",2.71,3.42,True,167.0,184.0,True,True,31.0,7.2,15596020648.0,15596020648,garmin_ping_442964706526,False,0,1,False,142220621,1,a14615609372,}ikaG`c`qLPP\VNB\DnAn@^Xb@`@Zd@d@V\J\@ZMp@GDFPf@^Z`@Jn@A\@t@HVJZTh@RbAd@l@`@r@`@j@^rAt@t@TlAThBB`AH`@ZDJ@XPRp@d@RHh@LNHJJ^Pd@Df@KZCbAXTDj@DzAA`@JJFPLPVPj@Lz@NzABr@X`Bz@~ANVL\HHNDJHNDTLL@b@?|@G`ABHCj@H^VLNLDDRYx@Ir@Dv@FXJT`@l@l@p@j@|@^^x@h@NP`@t@PTn@zAp@lAVTp@Zb@^HDZ?lA]dB]XMVE~@[n@]REj@HRA~Ak@RCx@HLDbBRRCFE\_@JUDY?g@Gm@Dc@H[\i@Rg@D{@De@\{@^oAFW@q@Ou@Uo@iA_BO]y@_AMWSUc@u@Sg@MMi@WMMSKGE[CiA@]Eg@Oo@GoA@[AeB]_A]UCGDUZIRIfAgAlBKTIVEv@RbBE|ADjBALQ\GFODa@@[Ec@OYQUUi@q@OMMEW?k@L[@eASUAUUq@WEEY?m@CcAJk@@UGUSWOIKYo@g@g@g@{@Oy@Cm@G[]qDUq@MOYM[KUA{@@SC_@?MEa@Es@U[Bc@L_@IM?s@c@a@Ke@So@a@OOCWGOMKWKQGWA_BAkAO]I_@OMCu@_@mAu@yAaA_A[SOWIi@YeASa@AWBU?OGu@c@Qe@IMO?cATWASIe@Wc@a@OUa@]o@_@_@MOKe@I,2,,89.0,25.0,244.8,341.0,235.0,True,552.6
2,Afternoon Hike,3427.9,3666,4836,95.0,Hike,Hike,14604959778,2025-05-26T21:06:17Z,2025-05-26T17:06:17Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[42.217749, -71.113604]","[42.219932, -71.118712]",0.935,1.8,True,102.5,145.0,True,True,200.0,75.4,15584596609.0,15584596609,garmin_ping_442624640103,False,0,0,False,142220621,1,a14604959778,ult`Ghh`qLJ]Lm@HQ@MFIDQ`@_@LSF_@?U@_@L_@Bq@`@w@HMHWP_@T_@?EBC@BC?DYFIVs@Xe@LIDDBH?NCJBV?ACDCPKZCBCE@?CT?VBLAJD@BPMfA]jACPAJJXDF\HBJV\JBr@DDAHGVRHBTKRCTXHTRP\ABEECBA@DLGFBBDND@]ACG@FADDAB@??CEDB?C?@E?BBAE?@C@B@EAH?ECD@CA@@@AC?@AE?FACF@EA?A@BBE@HDICMAAID@??B?ELKB?AC@@BEEFBFCAAK?BDQ@?EPHHj@FZML?LFC@H?b@Vd@\x@VRB\d@XP~@v@JRVnADb@BvA?d@C\_@C[NM?CICg@?qAQk@QQ]@OLCHAFBHDE?BCA@F?HABE@So@AGUm@KSB@AAFGLCTDLNL^ZL\ZHTBN?bABr@JHf@ST?BBHl@@NCTKNa@ZMBs@AWM]YIM[QUEUOc@q@a@]_@UMSM`@Q^Md@WHmAl@c@DQFw@?GE_@G]S_AUa@UYYQI]Ic@Q]YUE[Qg@c@_@o@I[Gk@CIII[?MJIJK^IHKBSC_Ae@SEM?a@OS?[FKJKTUTYr@w@pAKJa@TYv@OTCPa@l@ARDbAGTDJ?r@CBCZENMPMDGFCL@P,2,,54.1,,,,,,
2,Evening Weight Training,0.0,3622,3622,0.0,WeightTraining,WeightTraining,14574874433,2025-05-23T23:36:48Z,2025-05-23T19:36:48Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,115.3,160.0,True,True,0.0,0.0,15552143434.0,15552143434,garmin_ping_441683970344,False,0,0,False,142220621,1,a14574874433,,2,,,,,,,,
2,Upper Body Lift with Runna ✅,0.0,2943,2943,0.0,Workout,Workout,14574803694,2025-05-23T23:36:46Z,2025-05-23T19:36:46Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,True,False,followers_only,False,,[],[],0.0,0.0,False,,,False,False,,,,,,False,0,0,False,142220621,1,a14574803694,,2,,,,,,,,
2,Evening Stair-Stepper,0.0,329,329,0.0,StairStepper,StairStepper,14545251110,2025-05-20T23:18:14Z,2025-05-20T19:18:14Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,145.7,160.0,True,True,0.0,0.0,15520289556.0,15520289556,garmin_ping_440704667013,False,0,0,False,142220621,1,a14545251110,,2,,61.9,,,,,,
2,Evening Weight Training,0.0,3229,3229,0.0,WeightTraining,WeightTraining,14545206773,2025-05-20T22:23:45Z,2025-05-20T18:23:45Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,114.7,157.0,True,True,0.0,0.0,15520242893.0,15520242893,garmin_ping_440703272008,False,0,0,False,142220621,1,a14545206773,,2,,,,,,,,
2,Loading Up with Runna ✅,0.0,3214,3214,0.0,Workout,Workout,14545196178,2025-05-20T22:23:43Z,2025-05-20T18:23:43Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,True,False,followers_only,False,,[],[],0.0,0.0,False,,,False,False,,,,,,False,0,0,False,142220621,1,a14545196178,,2,,,,,,,,
2,0.10mi Repeats with Runna ✅,6110.9,2290,2327,0.0,Run,Run,14534708322,2025-05-20T00:11:47Z,2025-05-19T20:11:47Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],2.668,3.183,False,,,False,False,0.0,0.0,15509035965.0,15509035965,aee951f1-476b-4d93-be8b-9e755b6883c8.fit,False,0,0,False,142220621,1,a14534708322,,2,,,,,,,,
2,Morning Run,5077.5,1763,1779,9.0,Run,Run,14508628452,2025-05-17T13:09:06Z,2025-05-17T09:09:06Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,14,0,False,False,False,False,followers_only,False,,"[42.323062, -71.045623]","[42.323053, -71.045609]",2.88,3.8,True,173.8,184.0,True,True,12.2,5.8,15479702068.0,15479702068,garmin_ping_439587408409,False,0,0,False,142220621,1,a14508628452,}biaGfxrpLp@k@^Kh@?f@GBCC_@j@oAD]Zs@F]d@yA^uA^_AZkALs@b@yALWXiAJUPMb@OFEFIZ{@lAeELMJWTgALYNk@BQBGRMX@ZIHDLJXz@Z\^JR?HANMNa@LcAhAmENqANo@HWVg@BQIYB[L{@z@{DB_@DKFIh@GN?ZEb@@v@Gb@?bAGX?b@CZ?h@EZ@~@Ef@Md@[HEJ@JBNPFXIr@@Rh@j@^l@V\f@v@h@v@LFFRb@p@V\JHdBpCjAzAz@tA`@l@Lb@FXBh@KbAWd@M\aAdBo@vASXM\EBUb@HIVa@h@mAPUdAqBp@{AHYB[Au@E[Me@MU}@oAu@kAc@i@a@s@SQUe@cAqA{@uAw@aAYi@UU]m@i@q@EKDe@@a@GQEIUII?_Ab@y@DIBkAH]AcAFOAkAFqA@e@HaA?IBKT]hBEp@Ql@]zAAL@LFNAJi@nAGXCj@M`A_@hAo@pCGl@IRKLUHY@QIWUUc@m@cCIGICMFGPM~@Qp@]`AaA~C_@bAYbAEP@FOh@SRu@XIHgBbGS`A_AjCMp@Uj@[pAi@~AOT?JBREF[Ak@D_@H]R[Z,2,,89.8,,258.3,333.0,255.0,True,452.5
2,Upper Body Strength with Runna ✅,0.0,2238,2238,0.0,Workout,Workout,14502260325,2025-05-16T21:22:22Z,2025-05-16T17:22:22Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,True,False,followers_only,False,,[],[],0.0,0.0,False,,,False,False,,,,,,False,0,0,False,142220621,1,a14502260325,,2,,,,,,,,
2,Afternoon Weight Training,0.0,2272,2272,0.0,WeightTraining,WeightTraining,14508628402,2025-05-16T21:22:20Z,2025-05-16T17:22:20Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,115.4,149.0,True,True,0.0,0.0,15479702099.0,15479702099,garmin_ping_439587408499,False,0,0,False,142220621,1,a14508628402,,2,,,,,,,,
2,Evening Run,6624.3,2696,3009,29.0,Run,Run,14508628697,2025-05-15T23:00:50Z,2025-05-15T19:00:50Z,(GMT-05:00) America/New_York,-14400.0,,,,5,0,0,17,0,False,False,False,False,followers_only,False,,"[42.348458, -71.082594]","[42.348813, -71.082242]",2.457,4.12,True,161.5,175.0,True,True,20.8,7.8,15479702152.0,15479702152,garmin_ping_439587408788,False,4,0,False,142220621,1,a14508628697,gcnaGpqzpLFb@T|@?Fl@pCBn@F^JXHx@X|AR|@P~AHb@?LMFY\MFi@Po@VO@IN[NMBSJ]Fm@ZM@m@XKBGHk@No@Xm@RQHEASLaA^e@Lw@`@EHKFcATy@`@MJQ?c@P_@RaC~@[NWFoAh@I@mBr@mAh@{FxB_@PiA`@_@PqAf@UJUBGEIe@Se@_AsDk@_DWiA_@qAGOm@{BYgBkCiKE]a@{AUoA_@}AKi@Us@a@iBIe@Ee@WiAGQw@qD[aAM}BBwCAs@Bk@IoAQcAUk@e@o@YUq@WOIc@EQBc@CyASC@eAQGGU]a@a@mDaDkAkAm@c@AEt@l@HLD@LTTVJ?XRRRLNNL~@bAdA`ALV?b@DPRJTn@hALFEHM`@@DBHEH?BKD_ALqEDq@@}@FYCm@DQ@c@BUAg@Fk@DqB@G?g@Dq@AG?_@F_@DaAH_EFaAFoDCOEIAGh@Wb@_@PGP?DCL_@@K?g@FW?QUk@K]CW@BAFHDbAGV@nAH~@@b@H^EpCk@|@c@XGdBs@XITOZQLCBFLb@F`ABBH?RKZGt@_@LMNCjAiAx@e@PGZSfAa@pAq@J?PNHPLnAf@dCBZL^?V\~AN~@DFPHDF@b@J\C\@PDDH?HNFBXFDDPf@DT?XJh@@Tj@tCHr@J\LdA`@lBPpAf@bCNrARv@Jz@ZtAN`AJXXlBFHBC\KDEDQTEd@OLCBBLd@Dn@@HHNp@fDN|@,2,,86.2,,220.1,363.0,215.0,True,583.6
2,Evening Weight Training,0.0,5444,5444,0.0,WeightTraining,WeightTraining,14508628400,2025-05-14T22:13:45Z,2025-05-14T18:13:45Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,111.3,181.0,True,True,0.0,0.0,15479701961.0,15479701961,garmin_ping_439587408759,False,0,0,False,142220621,1,a14508628400,,2,,,,,,,,
2,Legs & Core Strength with Runna ✅,0.0,2846,2846,0.0,Workout,Workout,14483264740,2025-05-14T22:13:42Z,2025-05-14T18:13:42Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,True,False,followers_only,False,,[],[],0.0,0.0,False,,,False,False,,,,,,False,0,0,False,142220621,1,a14483264740,,2,,,,,,,,
2,Afternoon Run,3593.7,1422,1631,31.0,Run,Run,14508628440,2025-05-11T21:27:05Z,2025-05-11T17:27:05Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[42.335237, -71.111465]","[42.327936, -71.133024]",2.527,3.4,True,163.4,176.0,True,True,46.0,9.8,15479701969.0,15479701969,garmin_ping_439587408784,False,0,0,False,142220621,1,a14508628440,{ekaG|i`qLp@v@\VDLCNKTs@zBMd@CVD^Nh@n@fBXdAJTJJ\JRCZKNAb@SX@@`@Iz@L|BBJJNHb@Nf@XhC?^FVFjAVhBTnCb@hDLxAZzBp@rGJh@Dt@DPP`B?d@RjAHfADJ?ZXVJTJJDNJ`AAXRbBJb@@`@TrB`@pENbAXxDHt@Jb@F|@^tBV|BFXHHF?ZJL@@DHDTABALF]j@Ob@G\Cd@@`AD`@@`@B^BF@h@NxAJp@p@fCZ|@ZlANd@~@xAd@fAN~@JhDTfATh@JNPF\VRDd@Dr@Q^QXSNSZe@Tq@Je@Bg@Eq@Ss@q@eAu@u@]y@SgAOyA[aCSaAYu@Ic@ASDk@Zm@Pi@BKA[,2,,86.2,,241.7,353.0,231.0,True,340.7
2,Evening Weight Training,0.0,2324,2324,0.0,WeightTraining,WeightTraining,14508628392,2025-05-09T22:26:08Z,2025-05-09T18:26:08Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,114.9,157.0,True,True,0.0,0.0,15479701933.0,15479701933,garmin_ping_439587408709,False,0,0,False,142220621,1,a14508628392,,2,,,,,,,,
2,Back2Back with Runna ✅,0.0,1959,1959,0.0,Workout,Workout,14429809723,2025-05-09T22:24:11Z,2025-05-09T18:24:11Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,True,False,followers_only,False,,[],[],0.0,0.0,False,,,False,False,,,,,,False,0,0,False,142220621,1,a14429809723,,2,,,,,,,,
2,Evening Ride,0.0,922,922,0.0,Ride,Ride,14508628314,2025-05-08T23:32:45Z,2025-05-08T19:32:45Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,127.4,146.0,True,True,0.0,0.0,15479701922.0,15479701922,garmin_ping_439587408704,False,0,0,False,142220621,1,a14508628314,,2,,,,,,,,
2,Evening Weight Training,0.0,1411,1411,0.0,WeightTraining,WeightTraining,14508628386,2025-05-08T23:08:12Z,2025-05-08T19:08:12Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,124.4,152.0,True,True,0.0,0.0,15479701930.0,15479701930,garmin_ping_439587408883,False,0,0,False,142220621,1,a14508628386,,2,,,,,,,,
2,Maine Coast Half Marathon,20963.5,7714,7806,62.9,Run,Run,14366173849,2025-05-03T11:26:40Z,2025-05-03T07:26:40Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,5,0,False,False,False,False,followers_only,False,,"[43.314656, -70.561159]","[43.319573, -70.566164]",2.718,4.84,True,172.7,187.0,True,True,23.7,1.8,15328884375.0,15328884375,32B5E6B3-93B2-424B-8B90-58379BE47E03.fit,False,0,2,False,142220621,1,a14366173849,gojgGnwtmLt@^|@l@rBp@|@j@pCdAfErBtDdAtFrCl@b@hC`At@h@|FpAbHd@`BZVNCTXVJ`@XRzA~@vAj@pBtApBbAN@fDw@dAR`FlB`GAbDm@t@]fAy@tAo@n@OpCv@ZEX\R@@IJVfCfAvAdBd@X~A~A|C~BpBn@z@RpCRzDCjAa@V?xB~@|@fA`@PJA`@m@|@{Bx@qAh@G~@Ll@^vAzAfAtAh@x@Nb@Jh@ArAD~Ab@rFf@tDbAlDbAvA|BtB|@jA|@j@h@v@hFrE|FbElDxCt@^~@r@fAp@hA`@zBxA`IfE`CtA`@d@`D|ApA|@fBr@j@h@vAv@|DxAtCt@fBp@nBlAx@VjC|Bl@Vf@b@vDrDxA`AdBr@x@f@VEf@m@n@?tCZlBh@l@XZ\k@tG?fAB^Xz@b@bC?~Aq@bCU\Y`Ac@|@}@pCUVQd@i@fDq@pFeIg@cB[_FQgEV}@PmE\sG?uCl@aAFc@PkCDaCm@cGeCIMAWLeAPuDZyBFgBPoAJ]NmC`@qFl@aGB{@XgB~@eLNcA^aGPsA@i@DI?]b@}D@e@EUoEmCmBaASUaCgAkAw@uAo@aJiFqCaCQEaCgB{@_AG_@ANG@mAw@eA}@Wd@y@pD{@`Fo@~Bw@nDk@hDw@vGOjD?`CQz@@d@c@fII`DKnCIr@B~A[zEY~HExCM`@wD_@{Jc@_B[{A}@qFeFm@a@Ya@y@i@uCeCeHeDIcALiD\iFd@kD|@cDv@uBx@sC~@qEXaDJyDV{Cf@iOGs@U_Aw@}AaAyAo@{Am@uBO}AWsHS_DGoBS}BWwFKw@yCaC_AgAcBcBcEyBqDoAe@AUHsFxCqB`@sBLw@@}AAwBk@u@e@mCaAgARiCv@eB`AYVcAR_Bc@cA{@u@kAi@e@w@m@SJQf@?PuAnIYlCSrEBzBKbG?dHIdLEpAWxUBr@]lNBz@Mj@@PK^o@@o@SiAGiDo@gAIkHHkEGyBL}CKaCN[IuDCeAH}CMkEs@wFcBmCgA_FyAmAg@mAU}E}B}Aa@cBs@aAYJcBVmBZeAb@mCZkAHi@CWyCyA_C_BcDaBHg@Va@tAyA`@o@JgBHmDRkAt@uBhDmF`@eBNeADcA@mCF_AMoCOqBW{AImB,2,0.0,84.6,,178.7,271.0,179.0,True,1378.7
2,3.75mi Easy Run with Runna ✅,5971.5,2142,2749,23.0,Run,Run,14317322251,2025-04-28T23:38:57Z,2025-04-28T19:38:57Z,(GMT-05:00) America/New_York,-14400.0,,,,4,0,0,1,0,False,False,False,False,followers_only,False,,"[42.336175, -71.10988]","[42.336083, -71.110162]",2.788,4.3,True,153.9,166.0,True,True,24.4,3.4,15277729548.0,15277729548,D5820D5A-2A4D-4E65-9891-A600AB298C43.fit,False,0,0,False,142220621,1,a14317322251,skkaGta`qLlAhAXJb@DNDf@T`@TrAvAVRLDt@N|@GXBNHZd@h@VXFVGj@DhAXxAt@p@Xj@`@p@Tt@j@r@XhAXp@T~@NzABn@L`@Xh@x@TLvAl@l@^f@DLA`@Id@?dA^f@FrABVHXLf@`@Xv@Ld@LbAH~AN~@j@fAx@xAFJNB^VZJP@b@CRE`AFZANCp@VHDNTNd@?RS`AATD`AHZHL`@l@f@d@x@lArAbA`@p@pAlCd@x@h@d@jAp@JBVCpA_@zAWfBq@r@c@JEJAh@Fh@@vA[h@EZ@xATZ?HCVQ^i@D_@GeAAQBSDMh@iAH[H_AJk@H[\y@J[Hs@Cq@CKsAqBYk@oBmCiAsBQUSQUKg@Go@?WA_BWMAo@D_ACs@KwA_@m@GKBORI^Kr@IXOXi@z@Wv@E^J`ABz@AhDCb@IVMJMB]@WCc@MYK[Yq@{@UMW@e@Jm@Dc@IyBaAWE_AFaAPYBWAWMc@g@m@sAGIWM_@a@GQQeASiC[mBM_@IOKI]Oe@MqAAsB_@Y?o@Nu@SE?GJOB[?kAM_ASWIe@YaBk@OCq@Cw@Hi@JGA_Ai@]Wg@o@_@SeCeB{@e@cA[}@g@aA}@[S_@y@YCs@FY?q@McB{A}@s@YQ]AWGaA{@,2,,88.8,,177.2,265.0,157.0,True,379.5
2,Friday Evening Run with Runna ✅,300.8,115,304,0.0,Run,Run,14545362803,2025-04-25T22:44:14Z,2025-04-25T18:44:14Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[42.330026, -71.112192]","[42.335652, -71.10914]",2.616,3.08,True,164.0,166.0,True,True,7.0,5.7,15520407202.0,15520407202,8E6BFC14-6F30-4331-9173-852A9619E3B9.fit,False,0,0,False,142220621,1,a14545362803,{hkaGp}_qL,2,,89.0,,173.3,182.0,128.0,True,19.9
2,6mi Race Practice Long Run with Runna ✅,9671.8,3653,3969,46.4,Run,Run,14286197863,2025-04-25T21:37:06Z,2025-04-25T17:37:06Z,(GMT-05:00) America/New_York,-14400.0,,,,15,0,0,1,0,False,False,False,False,followers_only,False,,"[42.336118, -71.11001]","[42.328366, -71.111841]",2.648,5.44,True,166.6,178.0,True,True,27.1,4.1,15245101045.0,15245101045,1DCEAFE0-567E-4DB7-9176-BCA021A21DD3.fit,False,4,0,False,142220621,1,a14286197863,ckkaGra`qLF@P^PPZRZLXANFbBnAJ@l@r@j@^b@PT?~@UZ@FH?PHXf@\p@Ft@Nf@N`FfCpDxBpA\F@JId@P|BChA`@Z^ZNRTj@Hh@^N@JJ`@HvASNDXZTDtBGj@Jt@Z`@x@Fj@FT?VV|ACj@XhBdApBF@JXLFPA^XXFl@@PGh@DPEdAEfAn@JX@LQb@Id@El@FTBn@HRJRpAvARb@NHR`@p@TZ\RXN^FZ\d@x@dBhAfAb@X^LPBVEXM`AM`@SH@fAYTQRAf@OPKVWZAx@JFAHMh@Qv@OhALdAX\?ZOTUH]B[?wADa@FWf@aADcADS\mAPWFU@_@BELo@?i@c@g@m@eAe@eAo@y@YScA{A[s@W_@_@]w@Sy@AkB]k@BWJm@CcAQiA]IGUCc@Be@x@Gx@Yp@[\Yf@Q~@?TJZDbAExA?fCSXs@LaASw@s@Yi@YQwALa@?g@D]\On@?j@L~@L`@vB`CRZv@f@`@`@h@z@@JJP@PV`@LJN`@l@hA`@P~@t@^BNKz@MjEkAjAy@TAJHn@Dx@a@dAKb@BZJd@@n@NNAd@e@LSD_@KiAB[`@cAJMRc@FmAHa@b@_ARs@H{@?k@uAmBk@aACKe@u@g@s@MIgAkBo@m@q@YmA?gB[_@Ak@JkAGe@Ks@[kAOOPO\?JEH?`@Ob@s@bA_@hA@LCb@N|AC\Dd@Gf@B|@Gz@WXSH_ACWK_@_@JJE?EKk@u@QQWKWAS?q@Z_@BQGOB]\Kl@BZAXF\FXfAxA\XJXHBr@~@VJt@x@Tp@r@hAXz@d@v@|@`@^ZPHZB|Bo@pAOZSlA_@t@a@n@LzAe@|AOj@JXRdAGd@q@Hs@EiADSr@eBRqBh@oALi@Jq@?YK}@Qg@eAyAe@y@uAcBeByDq@c@WGaBSwA?q@Ec@D{@AeD}@[D[RK?gAdAm@\w@Ta@?c@KyCcBk@I@k@CKg@@i@HoA^CNs@FGHwAGe@a@Sa@Qg@Ia@AWGGGa@aAeCY[_@Wu@QCEQCCBOGWU[IS[_@[Q[Mc@[k@Qi@CSQe@y@k@_@AOU_@K]E,2,,88.4,,176.5,232.0,171.0,True,644.9
2,5mi Easy Run with Runna ✅,8059.9,2939,3729,42.5,Run,Run,14277538162,2025-04-24T23:06:19Z,2025-04-24T19:06:19Z,(GMT-05:00) America/New_York,-14400.0,,,,8,0,0,1,0,False,False,False,False,followers_only,False,,"[42.336103, -71.109957]","[42.335877, -71.108858]",2.742,5.86,True,161.8,174.0,True,True,25.8,3.4,15236027993.0,15236027993,5F841B4C-941E-43E4-A018-DB70A6D0804B.fit,False,4,0,False,142220621,1,a14277538162,gkkaGxa`qLt@n@Z\NDr@FLLXNPLTHZ\HNTTRXNDRPRFVB`@MHFLC^ALFTj@r@d@NK`@BPC`@RPP\Lp@EVFHJJDD?d@P@FJDRDFDN^RX~BxAb@APG\Bp@XN@\?VDJ?FCl@H`@Ah@P\TDHAVDHd@ZLNtAXx@h@ZHXGL@TEZ?HFLBFFHBRADBJEv@HHHT@~@Rd@TFDJRHARfABfABZBFBt@DTDHFdAHLVLRb@BLHFLVJ\PLZ@FJTRNBZ?l@Kj@?b@DTCp@PJJ^d@FTWbACX?f@Nz@`AjAB?LNb@v@HF|@`AZLPPl@rAT`@BF~@jBd@h@\J`@^j@Rd@O\CTI\EZOn@Gl@WPCVMt@UHMXOn@JR?FG^I^KbAS^JJARJRD`ALHATMPQTa@DDDk@GyAFUR]CQP[Ru@@UHcA~@sBDq@Ao@CKQMCKEAKOUa@i@k@CKYi@q@w@IUWOEGk@cAs@cA?EMGg@a@o@GiA?eAYCEIAc@@YJS@KCO@]GQKSCGEM?iAa@EBe@@Wd@Op@?LGTK\SXAJCDG@[j@GNEZ@lA@NFNDf@AhAAJFbAAj@IROROJi@?KIYEi@UIOUUIQSUUI]GOBg@RI?M?MI_@CI@OPI@MTG\?JGd@FZBd@FVFJXPNNDRXXl@|@Z^FEDBTVHB\TP`@HBFVLTFFf@nAD@p@xAb@b@d@Rp@f@VFPEL[^GFEv@Md@O\GLG@FEBc@Jo@TIDS@QH_@@YJ[FUCi@_@e@O][SWYk@ESUa@c@cACAi@w@]]]UCEE?GEMM]s@yAcB_@q@IUEa@@aARu@AW@YYIIGIMEWX}AFy@AIJaA@c@TsA?_ABEDe@AM?i@CG?]ESEGW@_@NeARADM?i@R[HM@a@Se@o@M]Wg@I]IQQq@CEGg@MOG]Ye@IGE?WW{@W]Qg@Im@_@w@sAs@_CKYSHM]}@cAQI_@GEDCCSDOEQHICu@@WM_@?QGIK]IYUGI_@S]COOWM[WSIEBWE]Q]@]G_@DGDOIMBQCSHk@HEG]BEBWDCDEASPC@OE[NQDCDY@m@VQLQBIDC?e@X_@FKJI?[RQ@YIc@TC\@v@ALqATSCUIc@[KOI@SWMEWUKCEKYSSE_@WOGe@EUQQOEIGCOQa@UGM,2,,89.3,,184.3,264.0,165.0,True,541.6
